source_filename,normalized_identifier,raw_identifier,first_page,detection_rule,original_csv_match,final_catalog_product_id,disposition,disposition_basis,rule_id,canonical_product_id,owner_review_required,rationale,evidence_locator
NdYAG_2026_EUR_260417.pdf,0655306HHRI0,065-5306HHR-i0,7,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.7
NdYAG_2026_EUR_260417.pdf,0655306I0,065-5306-i0,6,inline_identifier,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.6
NdYAG_2026_EUR_260417.pdf,0655306UHHR,065-5306UHHR,7,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.7
NdYAG_2026_EUR_260417.pdf,0655306UHHRI0,065-5306UHHR-i0,7,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.7
NdYAG_2026_EUR_260417.pdf,0656306I0,065-6306-i0,6,inline_identifier,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.6
NdYAG_2026_EUR_260417.pdf,0673553I0,067-3553-i0,6,inline_identifier,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.6
NdYAG_2026_EUR_260417.pdf,0675306I0,067-5306-i0,6,inline_identifier,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.6
NdYAG_2026_EUR_260417.pdf,0676306I0,067-6306-i0,6,inline_identifier,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.6
NdYAG_2026_EUR_260417.pdf,1100205E,110-0205E,16,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.16
NdYAG_2026_EUR_260417.pdf,1100207E,110-0207E,16,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.16
NdYAG_2026_EUR_260417.pdf,1100209E,110-0209E,16,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.16
NdYAG_2026_EUR_260417.pdf,1100211E,110-0211E,16,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.16
NdYAG_2026_EUR_260417.pdf,1100215E,110-0215E,16,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.16
NdYAG_2026_EUR_260417.pdf,1100219E,110-0219E,16,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.16
NdYAG_2026_EUR_260417.pdf,1100223E,110-0223E,16,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.16
NdYAG_2026_EUR_260417.pdf,1100227E,110-0227E,16,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.16
NdYAG_2026_EUR_260417.pdf,1100231E,110-0231E,16,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.16
NdYAG_2026_EUR_260417.pdf,1100235E,110-0235E,16,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.16
NdYAG_2026_EUR_260417.pdf,1100239E,110-0239E,16,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.16
NdYAG_2026_EUR_260417.pdf,1100241E,110-0241E,16,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.16
NdYAG_2026_EUR_260417.pdf,1100243E,110-0243E,16,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.16
NdYAG_2026_EUR_260417.pdf,1100247E,110-0247E,16,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.16
NdYAG_2026_EUR_260417.pdf,1100251E,110-0251E,16,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.16
NdYAG_2026_EUR_260417.pdf,1100259E,110-0259E,16,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.16
NdYAG_2026_EUR_260417.pdf,1101203E,110-1203E,17,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.17
NdYAG_2026_EUR_260417.pdf,1101205E,110-1205E,17,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.17
NdYAG_2026_EUR_260417.pdf,1101209E,110-1209E,17,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.17
NdYAG_2026_EUR_260417.pdf,1101210E,110-1210E,17,inline_identifier,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.17
NdYAG_2026_EUR_260417.pdf,1101211E,110-1211E,17,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.17
NdYAG_2026_EUR_260417.pdf,1101216E,110-1216E,17,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.17
NdYAG_2026_EUR_260417.pdf,1101217E,110-1217E,17,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.17
NdYAG_2026_EUR_260417.pdf,1101219E,110-1219E,17,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.17
NdYAG_2026_EUR_260417.pdf,1101221E,110-1221E,17,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.17
NdYAG_2026_EUR_260417.pdf,1101223E,110-1223E,17,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.17
NdYAG_2026_EUR_260417.pdf,1101225E,110-1225E,17,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.17
NdYAG_2026_EUR_260417.pdf,1101227E,110-1227E,17,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.17
NdYAG_2026_EUR_260417.pdf,1101233E,110-1233E,17,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.17
NdYAG_2026_EUR_260417.pdf,1101235E,110-1235E,17,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.17
NdYAG_2026_EUR_260417.pdf,1101239E,110-1239E,17,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.17
NdYAG_2026_EUR_260417.pdf,1101245E,110-1245E,17,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.17
NdYAG_2026_EUR_260417.pdf,1110204E,111-0204E,16,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.16
NdYAG_2026_EUR_260417.pdf,1110206E,111-0206E,16,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.16
NdYAG_2026_EUR_260417.pdf,1110208E,111-0208E,16,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.16
NdYAG_2026_EUR_260417.pdf,1110210E,111-0210E,16,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.16
NdYAG_2026_EUR_260417.pdf,1110214E,111-0214E,16,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.16
NdYAG_2026_EUR_260417.pdf,1110216E,111-0216E,16,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.16
NdYAG_2026_EUR_260417.pdf,1110218E,111-0218E,16,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.16
NdYAG_2026_EUR_260417.pdf,1110222E,111-0222E,16,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.16
NdYAG_2026_EUR_260417.pdf,1110226E,111-0226E,16,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.16
NdYAG_2026_EUR_260417.pdf,1110228E,111-0228E,16,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.16
NdYAG_2026_EUR_260417.pdf,1110234E,111-0234E,16,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.16
NdYAG_2026_EUR_260417.pdf,1110250E,111-0250E,16,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.16
NdYAG_2026_EUR_260417.pdf,1111204E,111-1204E,17,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.17
NdYAG_2026_EUR_260417.pdf,1111207E,111-1207E,17,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.17
NdYAG_2026_EUR_260417.pdf,1111210E,111-1210E,17,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.17
NdYAG_2026_EUR_260417.pdf,1111214E,111-1214E,17,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.17
NdYAG_2026_EUR_260417.pdf,1111218E,111-1218E,17,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.17
NdYAG_2026_EUR_260417.pdf,1111222E,111-1222E,17,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.17
NdYAG_2026_EUR_260417.pdf,1111226E,111-1226E,17,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.17
NdYAG_2026_EUR_260417.pdf,1111230E,111-1230E,17,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.17
NdYAG_2026_EUR_260417.pdf,1111234E,111-1234E,17,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.17
NdYAG_2026_EUR_260417.pdf,1111238E,111-1238E,17,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.17
NdYAG_2026_EUR_260417.pdf,1111240E,111-1240E,17,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.17
NdYAG_2026_EUR_260417.pdf,1111260E,111-1260E,17,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.17
NdYAG_2026_EUR_260417.pdf,1120207E,112-0207E,16,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.16
NdYAG_2026_EUR_260417.pdf,1120209E,112-0209E,16,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.16
NdYAG_2026_EUR_260417.pdf,1120215E,112-0215E,16,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.16
NdYAG_2026_EUR_260417.pdf,1120219E,112-0219E,16,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.16
NdYAG_2026_EUR_260417.pdf,1120227E,112-0227E,16,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.16
NdYAG_2026_EUR_260417.pdf,1120231E,112-0231E,16,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.16
NdYAG_2026_EUR_260417.pdf,1121205E,112-1205E,17,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.17
NdYAG_2026_EUR_260417.pdf,1121209E,112-1209E,17,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.17
NdYAG_2026_EUR_260417.pdf,1121211E,112-1211E,17,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.17
NdYAG_2026_EUR_260417.pdf,1121215E,112-1215E,17,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.17
NdYAG_2026_EUR_260417.pdf,1121217E,112-1217E,17,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.17
NdYAG_2026_EUR_260417.pdf,1121219E,112-1219E,17,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.17
NdYAG_2026_EUR_260417.pdf,1121223E,112-1223E,17,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.17
NdYAG_2026_EUR_260417.pdf,1140204E,114-0204E,16,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.16
NdYAG_2026_EUR_260417.pdf,1140208E,114-0208E,16,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.16
NdYAG_2026_EUR_260417.pdf,1140212E,114-0212E,16,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.16
NdYAG_2026_EUR_260417.pdf,1140214E,114-0214E,16,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.16
NdYAG_2026_EUR_260417.pdf,1140220E,114-0220E,16,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.16
NdYAG_2026_EUR_260417.pdf,1140224E,114-0224E,16,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.16
NdYAG_2026_EUR_260417.pdf,1141204E,114-1204E,17,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.17
NdYAG_2026_EUR_260417.pdf,1141208E,114-1208E,17,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.17
NdYAG_2026_EUR_260417.pdf,1141212E,114-1212E,17,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.17
NdYAG_2026_EUR_260417.pdf,1141216E,114-1216E,17,matrix_cell,false,,irrelevant_to_current_scope,document_rule,RULE-001,,false,"Industrial Nd:YAG laser-line optics price list (laser mirrors, polarizing optics, nonlinear and laser crystals, optomechanics); photonics components with no medical-device content.",NdYAG_2026_EUR_260417.pdf p.17
